"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2021121755","04","7","334 LAYFIELD RD","","PERKIOMENVILLE","PA","18074","WHITETAIL DISPOSAL","4849425087","073280","","","","","N","","","","","","","01","","00","","","","2","1","02104115","04"
"2021043534","03","7","508 E BALTIMORE AVE","","LANSDOWNE","PA","19050","ACCURATE RECYCLING","6106237772","080000","","","","","N","","","","","","","","","","","","","","2","00034293","04"
"2021011284","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","13"
"2021034934","02","0","531 JONES AVE","","BRADDOCK","PA","15104","ALLEGHENY TRANSPORTATION SERVICE","4124036044","","","","","","N","","","","","","N","","A6411342","","","","","","2","00531808","12"
"2021008548","03","0","740 S READING AVE","","BOYERTOWN","PA","19512","WEST MOTOR FREIGHT","6103672611","","","","","","","","","","","","N","","","","","","","","2","00113693","99"
"2021049255","05","1","2140 44TH STREET SE","SUITE 202","SUITE 202","MI","49508","SKY EXPRESS LLC","6163894213","080000","","","","","N","","","","","","N","","","","","","","","1","02006614","06"
"2021049255","05","2","1370 WEST MAIN STREET","","CORRY","PA","16407","CAPELA TRANSPORT INC.","8149644033","080000","","","","","N","","","","","","N","","","","","","","","2","00916022","06"
"2021055485","02","1","500 E LUZERNE ST SUITE 1","","PHILADELPHIA","PA","19124","ALONDRA INC","2156000177","026000","","","","","N","","","","","","N","","","","","","","","4","03325907","03"
"2021089471","05","1","4040 OLD NORTH POINT RD","","BALTIMORE","MD","21222","TRIPLE DAT LOGISTICS","4106330200","080000","","","","","N","","","","","","N","","","","","","","","1","02876497","08"
"2021088708","02","1","785 SUMNEYTOWN PIKE","","LANSDALE","PA","19446","KIEFFERS APPLIANCES INC","2156993522","","","","","","N","","","","","","N","","","","","","","","1","00721320","09"
"2021088708","02","4","4494 SKIPPACK PIKE PO BOX 1112","","SKIPPACK","PA","19474","BLUE TREE LANDSCAPING INC","6102220590","012000","","","","","N","","","","","","N","","","","","","","","2","01330266","09"
"2021086581","06","1","104 WOODLAWN RANCH RD","","HOUMA","LA","70363","SAIA MOTOR FREIGHT LINE LLC","7702325067","080000","","","","","N","","","","","","N","","","","","","","","1","00029124","06"
"2021122735","03","0","848 DERBY FARMS DR","","SEVERN","MD","21144","MJ HERBERT TRANSPORT LLC","4433159944","017000","","","","","N","","","","","","N","","","","","","","","2","03661843","07"
"2021030159","99","99","UNKNOWN","","99999999999999999999","ZZ","99999","UKOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","","2","","05"
"2021042898","04","4","109 TIMBER RIDGE CT APT","","NEW STANTON","PA","15672","FRANCIS MARIO TINSLEY T/A TINS","4128613044","073280","","","","","N","","","","","","N","","18928","","","","","","1","01448494","04"
"2021066060","99","99","111 WAYNE AVE","","HANOVER","PA","17331","SIGNATURE TOWING LLC","9999999999","019500","","","","","N","","","","","","","","","","","","","","1","","99"
"2021120621","99","0","646 N LAKE RD","","EAST BERLIN","PA","17316","DOUGS LAWN CARE INC","9999999999","014000","","","","","N","","","","","","","","","","","","","","1","","02"
"2021025865","99","99","2650 AUDUBON RD","","AUDUBON","PA","19403","J P MASCARO & SONS INC","9999999999","019403","","","","","N","","","","","","N","","","","","","","","1","","05"
"2021063286","03","3","119 ICMI RD STE 210","","DUNBAR","PA","15431","JLE INDUSTRIES","7246032228","080000","","","","","N","","","","","","N","","","","","","","","1","02303143","08"
"2021099063","02","0","32821 GUYS MILL ROAD","","TOWNVILLE","PA","16360","APPLE SHAMROCK DAIRY FARMS LLC","9149672444","016000","","","","","N","","","","","","","99","9999999999","00","","","","9","1","99999999","00"
"2021095865","03","1","122 E DORY DR","","LITTLE EGG HARBOR","NJ","08087","DNR TOWING","7323185926","065000","","","","","N","","","","","","","","","","","","","","1","02133293","08"
"2021092446","05","1","3400STONEWELL DR","","LANCASTER","TX","75134","FFE EXPRESS TRANSP","5145335321","080000","","","","","N","","","","","","N","","","","","","","","1","00109745","08"
"2021092446","05","3","4425 COUNTY ROAD 20","","APPLE HILL","ON","K0C1B0","J.P RCHER TRANSPORT","9763626262","080000","","","","","N","","","","","","N","","","","","","","","2","00937547","08"
"2021069599","03","99","2055 W. ARMY TRAIL RD STE 128","","ADDISON","IL","60101","UNITED PARCELS SERVICE INC","3013312787","073280","","","","","N","","","","","","N","","","","","","","","2","00021800","04"
"2021106636","03","1","718 N COLONY RD","","WALLINGTON","CT","06492","CONWAY","8008826926","080000","","","","","N","","","","","","N","","","","","","","","2","00548880","04"
"2021121426","99","99","270 INDUSTRIAL BLVD","","KEARNEYSVILLE","WV","25430","SNYDER ENVIRONMENTAL SERVICES","9999999999","999999","","","","","","","","","","","","","","00","","","","9","2","","99"
"2021026120","02","99","1715 GRACE AVE","","LEBANON, PA 17042","PA","17046","DB FISHER","7178653041","","","","","","N","","","","","","N","","","","","","","","1","00966692","12"
"2021037350","03","1","82-313 MELLENNIUM DRIVE","","FORT MCMURRAY","AB","T9K0M2","RIGHT LOGISTICS INC.","2895719747","080000","","","","","N","","","","","","N","","","","","","","","1","03272316","08"
"2021010082","99","99","482 BEECHTREE ROAD","","FALLS CREEK","PA","15840","GARY & SONS INC","9999999999","010050","","","","","N","","","","","","N","","","","","","","","2","","05"
"2021045285","02","1","1690 BAHR RD","","POTTSTOWN","PA","19464","KARDINAL TRANSPORT SERVICES","2674037643","025950","","","","","N","","","","","","N","","","","","","","","1","03529533","03"
"2021126332","05","1","11690 NW 105 ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL","8666157340","045000","","","","","N","","","","","","","","A-2815248","","","","","9","1","01880491","08"
"2021126332","05","1","11690 NW 105 ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL","8666157340","045000","","","","","N","","","","","","","","A-2815248","","","","","9","3","00625527","08"
"2021092848","02","3","3001 MONTROSE AVE","","READING","PA","19605","AQUAFLOW PUMP & SUPPLY","6109290100","025950","","","","","N","","","","","","N","","","","","","","","2","00316708","03"
"2021082977","99","99","UNK","","UNK","PA","99999","MORRISBILLE SWEEPING INC","9999999999","012000","","","","","N","","","","","","","","","","","","","","1","","99"
"2021089849","03","0","443 MAIN STREET","","PECKVILLE","PA","18452","SANTERELLI OIL","9999999999","073280","3","","","","Y","1","","","","","N","","","","","","","","1","00526789","04"
"2021075158","02","1","864 HOFF RD","","O'FALLON","MO","63366","SAK CONSTRUCTION","6363851000","","","","","","N","","","","","","N","","","","","","","","1","01714460","09"
"2021128156","03","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","033001","","","","","","","","","","","","","","","","","","2","2","","13"
"2022003842","99","1","8343 ROSWELL RD STE 326","","SANDY SPRINGS","GA","30350","TRINITY ADVANTAGE XPRESS LLC","4707741010","080000","","","","","N","","","","","","","","","00","","","","1","1","03425388","09"
"2021108963","02","1","1011 N. PARK ROAD","","WYOMISSING","PA","19610","COPY WORLD INC.","6104394133","019500","","","","","N","","","","","","N","","","","","","","","2","01963856","03"
"2021039754","04","2","32 MILLER RD","","KUTZTOWN","PA","19530","MILLERS SANITARY SERVICE","6106833061","073280","","","","","N","","","","","","N","","","","","","","","1","02134820","04"
"2021098968","04","4","507 HIGHLAND AVE","","HERMINIE","PA","15637","TNT EXCAVATING LLC","7245169249","080000","","","","","N","","","","","","","01","","00","","","","2","1","02485556","06"
"2021067514","99","0","915 GREENVILLE RD","","DENVER","PA","17517","G L WISE MASONRY LLC","9999999999","016500","","","","","N","","","","","","U","","","","","","","","2","","02"
"2021108459","06","1","PO BOX 750","","MARSHFIELD","WI","54449","ROEHL TRANSPORT","7155913795","077400","","","","","N","","","","","","N","","","","","","","","1","00074481","08"
"2021128180","","99","7836 CASTILLO RD","","FORT WORTH","TX","76112-6127","WELDON TRANSPORT","8177094477","","","","","","N","","","","","","N","","","","","","","","1","03626232","08"
"2021028713","02","4","128 W MAIN ST","","GIRARDVILLE","PA","17935","MICHAEL MANBECK","9999999999","033000","","","","","N","","","","","","N","","","","","","","","2","","03"
"2021090120","03","0","4152 W BLUE HERON BLVD STE 126","","RIVIERA BEACH","FL","33404","LIQUID CARGO INC","8555722746","080000","","","","","N","","","","","","N","","","","","","","","2","00256475","07"
"2021072930","02","1","11690 NW 105TH ST","","MIAMI","FL","33178","RYDER TRUCK RENTAL","6103768466","","","","","","N","","","","","","N","","","","","","","","2","00016120","09"
"2021044403","99","1","269 CANAL RD","","FAIRLESS HILLS","PA","19030","PREMIUM EXCAVATION LLC","9999999999","014000","","","","","N","","","","","","N","","","","","","","","1","","05"
"2021111955","05","1","325 PLUS PARK BLVD STE 202","","NASHVILLE","TN","37217","FLASH TRUCKING LLC","6143814018","080000","","","","","N","","","","","","N","","","","","","","","2","03216507","06"
"2021035248","99","2","419 WEST HIGH STREET","","ELIZABETHTOWN","PA","17022","WHITE OAK MILLS","7173671525","080000","","","","","N","","","","","","N","","","","","","","","2","00174508","08"
"2021098189","03","7","205 MINE ST","","MERTZTOWN","PA","19539","JAMES BERRYMAN TRUCKING","4849556874","080000","","","","","N","","","","","","","","","","","","","","2","01555755","08"
"2021077503","02","1","131 DOYLE STREET","","DOYLESTOWN","PA","18901","FRED BEANS PARTS INC","2152570527","009950","","","","","N","","","","","","N","","","","","","","","1","00766090","02"
"2021029814","03","1","510 S ENTERPRISE BLVD","","LEBANON","IN","46052-0000","NATIONAL FREIGHT INC","8009225058","080000","","","","","N","","","","","","","","","","","","","","1","01486168","08"
"2021060528","05","1","PO BOX 648","","HERSHEY","PA","17033","AB NEWFORT EXPRESS","5714841779","052000","","","","","N","","","","","","N","","","","","","","","1","03130577","08"
"2021087776","06","1","1000 FEDEX DR","","PITTSBURGH","PA","15108","FED EX","8004633339","080000","","","","","N","","","","","","N","","","","","","","","3","00265752","08"
"2021058337","99","8","415 N ZARFOSS DR","","YORK","PA","17404","YORK ADAMS TRANSPORTATION AUTHOR","9088381766","000000","","","","","N","","","","","","N","","","","","","","","2","00000099","13"
"2021007929","02","1","421 BENIGNO BLVD","","BELMAR","NJ","08031","US POSTAL SERVICE","8562980696","035000","","","","","N","","","","","","N","","","","","","","","2","","08"
"2021113731","03","99","3088 ROUTE 219","","KANE","PA","16735","BIG DOG HEAVY DUTY RECOVERY","8147785324","058400","","","","","N","","","","","","","","","","","","","","2","00198068","04"
"2022000561","05","7","1635 WAKELING ST","","PHILADELPHIA","PA","19124","JFG TRANS","2154329770","080000","","","","","N","","","","","","","","","","","","","9","2","03371559","09"
"2021003588","04","4","318 EVERSON VALLEY RD","","CONNELLSVILLE","PA","15425-6016","CAVANAUGH TRUCKING INC","7246281018","073280","","","","","N","","","","","","N","","","","","","","","1","00046021","04"
"2021092015","05","1","23019 TUCKAHOE SPRINGS DR","","DENTON","MD","21629","HUNTER'S HAULING INC","4109243055","080000","","","","","N","","","","","","N","","","","","","","","2","02998234","08"
"2021081629","05","4","10065 KIDDER RD","","CRANESVILLE","PA","16410","MIKE PROCTOR HAULING INC","8147565964","080000","","","","","N","","","","","","N","","","","","","","","2","02727657","08"
"2021115712","04","4","5300 COASTAL HIGHWAY UNIT 2","","OCEAN CITY","MD","21842","EASY DIG EXCAVATING INC","7174280613","070000","","","","","N","","","","","","","99","","00","","","","2","2","01725293","06"
"2021071819","03","99","3147 W 169TH PLACE","","HAMMOND","IN","46323","UNITED PARCEL SERVICE","9999999999","","","","","","N","","","","","","N","","","","","","","","1","00021800","08"
"2021101738","02","4","1011 FOGGY HOLLOW RD","","GIBSONIA","PA","15044","MMC LAND MANAGEMENT INC","7244443033","058600","","","","","N","","","","","","","01","","00","","","","2","3","02202512","03"
"2021128589","99","99","1394 N STRICKLER RD","","MANHEIM","PA","17545","WOLFE MANUFACTURED SET-UP LLC","9999999999","019500","","","","","N","","","","","","","","","","","","","","2","","99"
"2021009887","99","1","276 DRINKER TURNPIKE","","COVINGTON TWP","PA","18424","NARO ENTERPRISES INC","5708429273","080000","","","","","N","","","","","","N","","A-00101170","","","","","","2","00038205","08"
"2021008924","03","1","1589 FULLENWIDER RD","","GAINESVILLE","GA","30507","CRAINE TRANSPORT INC","7062643743","080000","","","","","N","","","","","","N","","","","","","","","2","00919149","08"
"2021093343","05","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING CO L P","4848243344","080000","","","","","N","","","","","","","99","","00","","","","1","2","02511394","08"
"2021080647","05","3","280 NORTH LOCUST STREET","","SCHAFFERSTOWN","PA","17088","KEYSTONE FENCE SUPPLIES LLC","7179498170","033000","","","","","N","","","","","","N","","","","","","","","1","01293626","08"
"2021015279","02","1","11670 NW 105TH STREET","","MIAMI","FL","33178","RYDER TRUCK RENTAL INC","3055003726","026000","","","","","N","","","","","","N","","","","","","","","2","00016130","03"
"2021076602","02","0","114 CORNWALL DR","","CHALFONT","PA","18914","GREEN EDGE CONCEPTS INC","2672583037","012200","","","","","N","","","","","","N","","","","","","","","2","02268110","02"
"2021085182","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","99"
"2021052942","02","0","7711 EASTON RD","","OTTSVILLE","PA","18942","WEHRUNGS LUMBER AND HOME CENTER","6108472066","019500","","","","","N","","","","","","N","","","","","","","","2","01213622","07"
"2021112551","03","4","30188 SR6","","WYSOX","PA","18854","M R DIRT INC","5702651080","052000","","","","","N","","","","","","N","","","","","","","","2","01805809","09"
"2021099146","02","7","334 LAYFIELD RD","","PERKIOMENVILLE","PA","18074","WHITE TAIL DISPOSAL","6107540103","","","","","","","","","","","","","","","","","","","","1","02104115","03"
"2021071425","99","0","4747 MCLANE PARKWAY","","TEMPLE","TX","76504","MCLANE COMPANY INC","2547717500","","","","","","N","","","","","","","","","","","","","","1","","08"
"2021092061","05","1","12301 CUCUMBERLAND RD","","FISHERS","IN","46038-0000","US FOOD SERVICES","8564674900","072000","","","","","N","","","","","","N","","","","","","","","2","00358597","08"
"2021019206","05","99","100 WEST MAIN STREET SUITE 207","","LANSDALE","PA","19446","KAG MERCHANT GAS GROUP LLC","2673715007","080000","","","","","N","","","","","","N","","","","","","","","2","00021014","08"
"2021047200","05","3","6111 KNOLLWOOD RD","","WILLOWBROOK","IL","60527","SMART TRANS LOGISTICS","6306348034","080000","","","","","N","","","","","","N","","","","","","","","1","02424011","06"
"2021060161","03","99","3798 PAXTON ST","","HARRISBURG","PA","17111","ARONSON ASSOCIATES","7175641657","033000","3","","","","Y","2","","","","","N","","10117","","","","","","1","00165041","04"
"2021049227","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","999999","","","","","N","","","","","","N","","A-00976060","","","","","","1","","13"
"2021013822","03","0","124 RU LAURIE","","LES COTEAUX","QC","J7X0A3","BAYARD OVERLOAD TRUCKING","4185284343","046000","","","","","N","","","","","","N","","","","","","","","1","02406015","00"
"2021047827","05","1","689 ASPEN DR.","","ROMEOVILLE","IL","60446","JEEP TRANSPORT LLC","8158398123","080000","","","","","N","","","","","","N","","","","","","","","1","01691395","06"
"2021058740","05","3","315 MOUND CITY RD","","WEST MEMPHIS","AZ","72301-7597","ELS LLC","9197785777","080000","","","","","N","","","","","","N","","","","","","","","2","02074781","08"
"2021107914","04","4","3864 OLD EASTON RD","","DOYLESTOWN","PA","18902","T SCHIEFER CONTRACTORS","9999999999","073280","","","","","N","","","","","","","99","","00","","","","9","2","01656646","04"
"2021053051","02","1","10886 ROUTE 19","","CRANBERRY TWP","PA","16066","DAVES TRISTATE TRUCK SERVICE","7244528631","025995","","","","","N","","","","","","N","","","","","","","","1","01797326","03"
"2021072285","99","0","2260 TODD LANE","","ALIQUIPPA","PA","15001","WOODLAWN OIL COMPANY","9999999999","019500","","","","","N","","","","","","U","","","","","","","","2","","02"
"2021082823","04","0","2490 ROUTE 957","","RUSSELL","PA","16345","TYLER LAIRD","9999999999","","","","","","N","","","","","","","","","00","","","","9","2","","00"
"2021028938","04","3","801 MARTIN LUTHER KING JR BLVD","","FARRELL","PA","16121","F&B PROPERTY MANAGEMENT CO","7249772565","026000","","","","","N","","","","","","N","","","","","","","","2","03091985","02"
"2021027095","05","1","346 HERBERT ST FL 1","","PERTH AMBROY","NJ","08861","FLP TRUCKING LLC","8482441532","080000","","","","","N","","","","","","N","","","","","","","","1","03172253","08"
"2021027095","05","1","12755 E 9 MILE","","WARREN","MI","48089","UNIVERSAL INTERMODAL SERVICES IN","5869200100","080000","","","","","N","","","","","","N","","","","","","","","2","01162977","08"
"2021070140","05","99","10990 ROE AVE","","OVERLAND PARK","KS","66216","YRC INC","5708683312","080000","","","","","N","","","","","","N","","","","","","","","1","00071821","08"
"2021070140","05","99","12161 S CENTRAL AVE SUITE 204","","ALSIP","IL","60803","RPI  TRANSPORT INC","3053003904","080000","","","","","N","","","","","","N","","","","","","","","2","01372498","08"
"2021090481","05","0","110 W COLUMBIA ST","","SCHUYLKILL HAVEN","PA","17972","EVANS DELIVERY COMPANY INC","5703859048","","","","","","N","","","","","","N","","","","","","","","1","00038111","08"
"2021076290","03","7","17 INDUSTRIAL PARK RD","","LAKE ARIEL","PA","18436","COUNTY WASTE OF PA LLC","5183045000","058400","","","","","N","","","","","","N","","","","","","","","1","","04"
"2021080792","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","","","","","","2","","13"
"2021106885","03","1","10997 PINE ACRES RD","","JACKSONVILLE","FL","32257","GASHI COMPANY","9042943479","080000","","","","","N","","","","","","N","","","","","","","","2","03101314","08"
"2021043321","02","1","174 STEWARD ROAD","","HANOVER TOWNSHIP","PA","18706","GARDA CL ATLANTIC","5708244070","","","","","","N","","","","","","N","","","","","","","","3","00006731","03"
"2021014447","02","3","344 SCHLOUCH RD","","MOHNTON","PA","19540","STAUFFER, JESSE AARON","7172838856","019500","","","","","N","","","","","","N","","","","","","","","2","02154644","03"
"2021054366","02","8","200 HAHN RD","","PITTSBURGH","PA","15209","FIRST STUDENT","8148381602","030000","","","","","N","","","","","","N","","","","","","","","1","00354406","12"
"2021062493","04","3","33 WESTCOTT LN","","MIFFLINTOWN","PA","17059","JERICHO RIDGE LLC","7174368518","073280","","","","","N","","","","","","N","","","","","","","","1","02163354","09"
"2021039007","03","4","26 MICAHILL ROAD","","LEVITTOWN","PA","19056","P & T TRUCKING INC","2679805733","048000","","","","","N","","","","","","N","","","","","","","","1","02444388","04"
"2021065549","05","1","2240BRANDON ACRES DRIVE","","BUFORD","GA","30519","JOBLINGS TRUCKING LLC","2489240048","","","","","","N","","","","","","N","","","","","","","","2","03223396","06"
"2021050276","05","3","119 ICMI ROAD","","DUNBAR","PA","15431","JLE INDUSTRIES","7246032228","080000","","","","","N","","","","","","N","","","","","","","","1","02303143","08"
"2021050276","05","1","30 SIMONA DRIVE","","BOLTON","ON","L7E4E8","FLEETEX TRANSPORT","9059516700","080000","","","","","N","","","","","","N","","","","","","","","2","01433979","08"
"2021074067","03","1","1294 MAXWELL AVE","","EVANSVILLE","IN","47711","CENTRAL TRANSPORT","9999999999","073000","","","","","N","","","","","","N","","A-00999999","","","","","","1","00661173","08"
"2021070370","99","8","UNK","","PHILA","PA","99999","ORIGINAL SOUTH PHILLY","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","10"
"2021104825","03","2","2829 LAKELAND DR","","JACKSON","MS","39232","ERGON TRUCKING INC","8147582747","080000","","","","","N","","","","","","","99","","00","","","","1","2","00137758","04"
"2021016942","06","0","10990 ROE AVE","","OVERLAND PARK","KS","66216","YRC INC","8002320123","058000","","","","","N","","","","","","N","","","","","","","","2","00071821","08"
"2021018758","04","4","786 GLENWOOD DR","","EPHRATA","PA","17522","ZIMMERMAN TRANSPORT","7177338330","022900","","","","","N","","","","","","","","A8922914","","","","","","2","03254300","04"
"2021103192","02","1","700 BLAIR MILL ROAD","","HORSHAM","PA","19044","UNITED PARCEL SERVICE","2158307886","015200","","","","","N","","","","","","","","","","","","","1","1","00021800","03"
"2021079970","99","1","UNKNOWN","","UNKNOWN","ZZ","00000","UNKNOWN","9999999999","","","","","","N","","","","","","U","","A-00000000","","","","","","3","99999999","06"
"2021106966","99","99","UNK","","UNK","PA","99999","D L PETERSON TRUST","9999999999","012300","","","","","","","","","","","","","","","","","","","2","","99"
"2021014809","05","1","J","","ARLINGTON HEIGHTS","VA","60005","VOLCANO TRANSPORT INC","3128065287","","","","","","N","","","","","","N","","","","","","","","1","02728272","08"
"2021008407","05","0","1026 ALLSTON ROAD","","CLEVELAND","OH","44121","GLOBE TRANSPORT INC","8776668863","080000","","","","","N","","","","","","N","","","","","","","","1","03115179","08"
"2021008407","02","0","400 POPLAR STREET","","PITTSBURGH","PA","15223","OVERHEAD DOOR COMPANY OF GREATER","4127814000","","","","","","N","","","","","","N","","","","","","","","2","01821477","00"
"2022017625","05","1","436 10 TH STREET","","EASTON","PA","18042","CONSTANTIN BACIU","6103607087","080000","","","","","N","","","","","","","","","","","","","","2","00950671","08"
"2021016611","05","1","349 DUBOIS ST","","DUBOIS","PA","15801","DILULLO TRUCKING","8145034131","080000","","","","","N","","","","","","N","","","","","","","","1","01064795","08"
"2021102253","99","99","UNK","","UNK","PA","99999","G & K VOL INC","9999999999","014000","","","","","","","","","","","","","","","","","","","1","","99"
"2021114181","04","1","10990 ROE AVE","","OVERLAND PARK","KS","66211","NEW PENN MOTOR EXPRESS LLC","5703429109","072000","","","","","N","","","","","","","02","","00","","","","1","1","00010670","08"
"2021006463","05","2","808 LIZARD CREEK RD","PO BOX 99","ANDREAS","PA","18211","BRYAN MILLER TRUCKING INC","5703864188","080000","","","","","N","","","","","","N","","114990","","","","","","2","00783198","08"
"2021103737","03","1","19 SADDLECREST CLOSE NE","","CALGARY","AB","T3J5B5","2069266 ALBERTA INC","6478824672","080000","","","","","N","","","","","","N","","","","","","","","1","03052957","08"
"2021077534","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","ALLEGHENY COUNTY PORT AUTHORITY","4122551385","999999","","","","","N","","","","","","N","","A-00976060","","","","","","1","","13"
"2021077534","04","99","3701 W MORRIS ST","","INDIANAPOLIS","IN","46241","PITT/OHIO","4122323015","999999","","","","","N","","","","","","N","","","","","","","","2","00019180","06"
"2021072815","02","1","30 S MAIN ST","","PICTURE ROCKS","PA","17762","LEWIS LUMBER PRODUCTS INC","5705844460","052000","","","","","N","","","","","","N","","","","","","","","2","00623589","03"
"2021074961","02","1","4501 COLEBROOK AVE","","EMMAUS","PA","18049","JAS WHOLESALE","6109670663","025500","","","","","N","","","","","","N","","","","","","","","1","00678989","03"
"2021011586","03","3","5303 TONNELLE AVE","","NORTH BERGEN","NJ","070473036","HAMMER LOGISTICS LLC","6091234567","080000","","","","","N","","","","","","N","","","","","","","","2","02887742","08"
"2021003425","02","99","2 N 9TH ST.,","","ALLENTOWN","PA","181011139","PPL","8003425775","035000","","","","","N","","","","","","N","","","","","","","","2","00010008","08"
"2021044285","05","1","7001 WOOSTER PIKE RD","","MEDINA","OH","44256","E TRANSPORT CARRIERS INC","8008325660","080000","","","","","N","","","","","","N","","","","","","","","1","01780612","08"
"2021066127","03","0","PO BOX 71","","TAMAQUA","PA","18252","FOX TRANSPORTATION","5706689037","017490","","","","","N","","","","","","N","","","","","","","","2","00021351","07"
"2021013409","05","1","497 W SIDE AVE #710","","JERSEY CITY","NJ","07304","REMIX LOGISTICS","6313941195","080000","","","","","N","","","","","","N","","","","","","","","1","02532767","08"
"2021013409","99","99","EQUIP 75-430","PO BOX 67676","HARRISBURG","PA","17106","PA TURNPIKE COMMISSION","9999999999","041000","","","","","N","","","","","","U","","","","","","","","2","","99"
"2021089495","99","99","UNK","","UNK","NJ","99999","BELLA & GABIS TRUCKING LLC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","99"
"2021121178","99","1","504 FLORENCE FIELDS","","NEW CASTLE","DE","19720","FINEST REAL ESTATE LLC","2152538515","026000","","","","","N","","","","","","N","","","","","","","","1","03667391","04"
"2021114353","03","99","241 LLOYD STREET","","ALLENTOWN","PA","18109","BRIGHT VIEW LANDSCAPES","9999999999","165000","","","","","","","","","","","","99","","","","","","9","1","","99"
"2021015843","02","3","2528 SANDELAND ST","","CHESTER","PA","19013","ON DA GO TRANSPORT","2676321419","018280","","","","","N","","","","","","N","","","","","","","","1","03540130","02"
"2021039409","04","3","5520 JEFFREY LN","","MORRISTOWN","TN","37813","MORRISTOWN DRIVER'S SERVICE INC.","4235816048","040000","","","","","N","","","","","","N","","","","","","","","2","00252487","09"
"2021055703","05","1","3147 W 169TH PL","","HAMMOND","IN","46323","UNITED PARCEL SERVICE INC","8007425877","080000","","","","","N","","","","","","N","","","","","","","","1","00021800","08"
"2021117263","04","4","2600 N DELAWARE DR","","EASTON","PA","18040","WERNER AND SONS WELL DRILLING LL","6102585615","073280","","","","","N","","","","","","N","","","","","","","","1","02351774","04"
"2021010394","05","1","3474 BELLAIRE AVE","","CLOVIS","CA","93619","TAHOE TRUCKING","8622850982","","","","","","N","","","","","","N","","","","","","","","2","03199427","08"
"2021092449","03","1","813 E 18TH ST","","ERIE","PA","16503","PRO WASTE SERVICES INC","8144555119","000000","","","","","N","","","","","","U","","","","","","","","1","01320772","08"
"2021071641","05","2","1861 TERRY DR","","JOLIET","IL","60436","QUALITY CARRIERS INC","8002822031","999999","3","3","","","Y","2","2","","","","N","","","","","","","","3","00076600","08"
"2021071641","99","1","920 MILLVILLE RD PO BOX 803","","BLOOMSBURG","PA","17815","STEVE SHANNON TIRE COMPANY INC","9999999999","012000","","","","","N","","","","","","U","","","","","","","","4","","99"
"2021073502","04","1","16802 POWELL RD","","SHARPSBURG","MD","21782","BECKLEY FARMS","3015732979","040000","","","","","N","","","","","","N","","","","","","","","1","00540958","08"
"2021117203","03","99","239 GREENWOOD ROAD","","ALTOONA","PA","16602","IDEALEASE","8149443505","080000","","","","","N","","","","","","","","","","","","","","2","00333667","08"
"2021090142","99","8","246 WALNUT ST","","DANVILLE","PA","17821","REICHARD BUSING LLC","5703946945","031000","","","","","N","","","","","","N","","","","","","","","2","99999999","12"
"2021028120","03","1","1553 WINCHESTER RD","","BENSALEM","PA","19020-4554","SATNAM DISTRIBUTER LLC","6789396132","","","","","","N","","","","","","N","","","","","","","","2","02259226","08"
"2021003625","99","1","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","","1","","09"
"2021026869","04","0","260 EAST MAIN STREET, PO BOX 1","","COKEVILLE","WY","83114","STEVE SHARP TRANSPORTATION","3072793033","","","","","","N","","","","","","N","","","","","","","","1","01019016","04"
"2021026869","05","1","10210 MARSH RD BUILDING 1","","BEALETON","VA","22712","RCS TRUCKING & FREIGHT INC","5404392875","","","","","","N","","","","","","N","","","","","","","","3","01270924","08"
"2021026869","05","1","11690 NW 105 ST","","MIAMI","FL","33142","RYDER TRUCK RENTAL INC","3056337497","","","","","","N","","","","","","N","","","","","","","","4","00016130","08"
