"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2022082886","05","1","5522 CLARENDON HILLS RD","","CLARENDON HILLS","IL","60561","DIRECT MOTOR LINES INC","3128014933","","","","","","N","","","","","","","99","","00","","","","9","1","02795768","08"
"2022109113","05","98","PO BOX 128","","CHRISTIANA","PA","17509","D & K GRAHAM TRUCKING INC","6105935240","080000","","","","","N","","","","","","","01","","00","","","","1","1","00351962","08"
"2022109113","05","1","PO BOX 153","","CORNWALL","PE","PECOA1H0","BULK CARRIERS PEI LIMITED","9026752600","080000","","","","","N","","","","","","","01","","00","","","","1","2","00568522","08"
"2022028548","05","1","100 DEFOREST AVENUE","","EAST HANOVER","NJ","07936","MONDELEZ GLOBAL LLC","2698416644","","","","","","N","","","","","","","","","00","","","","1","1","02334119","08"
"2022003939","03","1","1251 N EDDY STREET  SUITE 200","","SOUTH BEND","IN","46617","D & D EXPRESS 1","8885895994","080000","","","","","N","","","","","","","","","00","","","","1","1","01415129","08"
"2022030694","04","2","PO BOX 53","","MAHAFFEY","PA","15717","WHISKEY RUN TRUCKING LLC","8145915649","073280","","","","","N","","","","","","","01","","00","","","","9","1","03157010","04"
"2022030694","03","99","144 DONOHOE RD","","GREENSBURG","PA","15601","PENNDOT","7238325387","","","","","","N","","","","","","","","","00","","","","9","2","99999999","99"
"2022043319","05","1","1301 VIRGINIA AVE","","HAGERSTOWN","MD","21740","FREEDOM TRANSPORTATION CORPORATI","2405274701","080000","","","","","N","","","","","","","","","00","","","","1","1","03798334","09"
"2022068459","04","3","222 N LASALLE ST","","CHICAGO","IL","60601","GREAT DANE LLC","7177232197","025950","","","","","N","","","","","","","02","","00","","","","4","1","00171379","09"
"2022068459","04","1","3343 COLISEUM BLVD","","FORT WAYNE","IN","468080000","TFORCE FREIGHT INC","7177247220","080000","","","","","N","","","","","","","02","","00","","","","4","2","00121058","08"
"2022079743","03","99","10 SHOHAM RD","","WEST WINDSOR","CT","06088","PENSKE TRUCK AND LEASING","2039133806","080000","","","","","N","","","","","","","","","00","","","","1","1","00047625","06"
"2022107659","99","3","1301 WICOMICO STREET","","BALTIMORE","MD","21230","DS PIPE & STEEL SUPPLY LLC","4105398000","080000","","","","","N","","","","","","","01","","00","","","","9","2","01640687","09"
"2022113797","02","8","180 ONEIDA VALLEY RD","","BUTLER","PA","16001","VALLEY LINES INC","7242870003","031500","","","","","N","","","","","","","02","","00","","","","4","2","00090182","12"
"2022115160","03","0","1 JOHN ST","","MCKEES ROCK","PA","15136","RED DIAMOND TRUCKING CO","4127788877","080000","","","","","N","","","","","","","01","","00","","","","9","2","01738977","08"
"2022099585","06","1","6322 W IRVING PARK RD UNIT 3","","CHICAGO","IL","60634","LUCKY ROAD INC","7736573860","080000","","","","","N","","","","","","","01","","00","","","","1","1","03727835","09"
"2022024037","05","6","235 FALLENTIMBER ROAD","","HOOVERSVILLE","PA","15936","JOHNSON TRUCKING LLC","8147984712","080000","","","","","N","","","","","","","","","00","","","","9","2","02974719","00"
"2022005350","02","1","14002 EAST 21ST STREET","STE 1500","TULSA","OK","74134","EAN HOLDINGS LLC","4124455007","026000","","","","","N","","","","","","","99","","00","","","","2","1","01453341","03"
"2022042029","03","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING","4409750309","080000","","","","","N","","","","","","","02","","00","","","","1","1","02883287","08"
"2022042029","03","1","400 BIRMINGHAM HWY","","CHATTANOOGA","TN","37419","LANDAIR","8885273247","080000","","","","","N","","","","","","","02","","00","","","","1","2","00241411","08"
"2022061763","04","0","1361 BRIERTOWN RD","","EAST EARL","PA","17519-9444","NEWSWANGER CRANES & TRUCKING LLC","7178595550","086000","","","","","N","","","","","","","01","","00","","","","1","2","02357261","04"
"2022054276","05","1","400 KECK ST","","SEWARD","PA","15945","M & C TRUCKING CO","8144464441","034000","","","","","N","","","","","","","02","127","00","","","","2","2","00163516","99"
"2022116837","05","11","65 NEW HOCK ROAD 1ST FLOOR","","BAYONNE","NJ","07002","1 & 1 TRANSPORTATION INC","9179402044","080000","","","","","N","","","","","","","01","","00","","","","1","1","02349080","06"
"2022085826","06","1","3343 COLISEUM BLVD","","FORT WAYNE","IN","46808-0000","TFORCE FREIGHT INC","8454570200","080000","","","","","N","","","","","","","01","","00","","","","1","1","00121058","08"
"2022063826","03","1","320 MOUNTS CORONER DRIVE SUITE","","FREEHOLD","NJ","07728","STONE HILL TRANSPORTATION","9085653114","030000","","","","","N","","","","","","","01","","00","","","","2","1","03324430","06"
"2022124546","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","9","2","","13"
"2022009312","03","98","600 GRANT STREET","","PITTSBURGH","PA","15219","UPMC HEALTH SYSTEMS","7249845257","026000","","","","","N","","","","","","","99","","00","","","","9","2","02210798","04"
"2022026784","02","1","2590 ELM RD NE","","WARREN","OH","44483","AVI FOODS","3303726000","019500","","","","","N","","","","","","","","","00","","","","2","1","00320805","03"
"2022026784","02","98","846 BENSHOFF HILL RD","","JOHNSTOWN","PA","15906","RG RHODES","8145353633","019500","","","","","N","","","","","","","","","00","","","","1","2","01132861","99"
"2022073281","05","1","684 WHIPPLE RD","","WILLIAMSPORT","PA","17701","4M EXPRESS","5704350905","080000","","","","","N","","","","","","","01","","00","","","","9","2","00375697","08"
"2022112451","02","1","1815 GALLAGHER RD","","PLYMOUTH MTNG","PA","19462","CROMPCO LLC","8006463161","014000","","","","","N","","","","","","","","","00","","","","9","1","00772384","03"
"2022125072","03","3","700 12TH ST","","LYNCHBURG","VA","24504","ANZEN LOGISTICS LLC","4106993879","080000","","","","","N","","","","","","","99","","00","","","","4","1","01343389","09"
"2022037729","03","1","513 SOUTH MAIN ST","","AMHERST","VA","24521","P&K TRUCKING, INC.","4346166048","008000","","","","","N","","","","","","","01","","00","","","","1","2","02302427","08"
"2022122559","03","3","787 BARR SLOPE RD","","CLYMER","PA","15728","LARRY BREWER","7247628146","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2022043571","03","4","7225 SHANLEY RD","","DEANSBORO","NY","13328","LANDY FARM","7175791888","076000","","","","","N","","","","","","","01","","00","","","","1","1","00348079","08"
"2022058260","03","7","2650 AUDUBON RD","","AUDUBON","PA","19403","SOLID WASTE SERVICES INC","8003334624","","9","","","","Y","9","","","","","","","A-00000000","00","","","","9","2","99999999","04"
"2022050071","02","2","406 MOCKINGBIRD LANE","","TAYLOR","MO","76574","CFI","6516884516","","","","","","","","","","","","","02","1235","00","","","","2","1","","06"
"2022037307","05","98","4177 MORRISDALE HWY","","MORRISDALE","PA","16858","ARTHUR SMITH TRUCKING INC","8143434758","039371","","","","","N","","","","","","","02","","00","","","","1","1","00582531","04"
"2022058786","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","9","2","","13"
"2022073144","04","4","2 GREENWOOD AVE","","YEAGERTOWN","PA","17099","JEFF TATE PAVING","7172486110","052000","","","","","N","","","","","","","01","","00","","","","9","1","02299046","09"
"2022054179","05","2","2099 SOUTHPARK CRT #3","","DUBUQUE","IA","52003","FOOD LINER INC","5184629244","076000","","","","","N","","","","","","","01","","00","","","","1","2","00046257","08"
"2022026350","05","1","310 N ZARFOSS DR","","YORK","PA","17404","A&S SERVICES","7177923632","080000","","","","","N","","","","","","","99","","00","","","","1","1","","08"
"2022020882","05","1","164 COMMERCE RD","","PITTSTON","PA","18640","NATURES WAY PUREWATER","5706557755","080000","","","","","N","","","","","","","99","","00","","","","9","2","01901762","08"
"2022044417","04","4","1195 HERRS RIDGE RD","","GETTYSBURG","PA","17325","CARL WOERNER HAULING LLC","7173346128","064000","","","","","N","","","","","","","01","A-00111395","00","","","","1","2","00624056","04"
"2022058448","99","1","UNKNOWN","","UNKNOWN","ZZ","00000","UNKNOWN","9999999999","080000","","","","","N","","","","","","","99","","00","","","","9","1","00000009","08"
"2022115768","99","99","4917 ELIZABETHTOWN RD","","MANHEIM","PA","17545","KEENAN SLAB WORKS LLC","9999999999","999999","","","","","","","","","","","","99","","00","","","","9","1","","99"
"2022015084","02","1","301 EAST CHURCH RD","","KING OF PRUSSIA","PA","19406","THE WINE MERCHANT LTD","9999999999","019500","","","","","N","","","","","","","","","00","","","","9","1","01726592","03"
"2022015084","05","1","9224OLD TYBURN RD","","MORRISVILLE","PA","19067","EAST COAST TRANSPORT INC","3474192109","080000","","","","","N","","","","","","","","","00","","","","9","2","01433523","08"
"2022029348","99","0","5000 FORBES AVE","","PITTSBURGH","PA","15213","CARNEGIE MELLON UNIVERSITY","9999999999","999999","","","","","","","","","","","","","","00","","","","9","1","","02"
"2022051719","05","0","3469 BETHLEHEM PIKE","","SOUDERTON","PA","18964","JAMES TURNER INC","2157236250","028340","","","","","N","","","","","","","99","A92389","00","","","","1","1","00521961","06"
"2022095979","02","0","103 W BLACKSHEAR AVE","","WYCROSS","GA","31501","HOME TRANSPORT INC","8006736315","030000","","","","","N","","","","","","","","","00","","","","1","3","00847543","07"
"2022121024","03","98","129 MARTEN ST","","MONDOVI","WI","54755","MARTEN TRANSPORT LTD","8016833560","080000","","","","","N","","","","","","","02","","00","","","","1","3","00074432","09"
"2022067075","99","99","305 W BRISTOL RD","","WARMINSTER","PA","18974","ELECTRIC CONSTRUCTION INC","9999999999","999999","","","","","","","","","","","","99","","00","","","","9","1","","99"
"2022067075","99","99","N8W22323 JOHNSON DR #D","","WAUKESHA","WI","53186","INTREN LLC","2627861779","999999","","","","","","","","","","","","99","","00","","","","9","2","","99"
"2022068378","03","1","3801 OLD GREENWOOD ROAD","","FORT SMITH","AR","72903","ABF FREIGHT SYSTEM INC","8006382853","014500","","","","","N","","","","","","","","","00","","","","1","1","00082866","08"
"2022104287","03","3","495 PITTSBURGH RD","","BUTLER","PA","16002","SUNBELT RENTALS","8006679328","080000","","","","","N","","","","","","","","","00","","","","2","2","00500579","08"
"2022100981","02","8","114 E BROAD ST,PO BOX 580","","TRUMBAUERSVILLE","PA","18970","L & L LEASING COMPANY","2155364567","","","","","","N","","","","","","","99","","00","","","","4","1","","12"
"2022050866","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","010300","","","","","","","","","","","","","","00","","","","9","2","","99"
"2022047072","99","1","119 LEMPA ROAD","","SOUTHAMPTON","PA","18966","HOLLAND EXECUTIVE LAWN CARE","9999999999","019000","","","","","N","","","","","","","","","00","","","","9","2","","05"
"2023000480","05","2","300 LIONVILLE STATION ROAD","","CHESTER SPRINGS","PA","19425","PENN TANK LINES INC","8005373102","080000","3","","","","Y","1","","","","","","01","","00","","","","1","3","00264473","08"
"2022015341","05","1","705 A NORTH BLOOMINGTON","","LOWELL","AZ","72745","J B HUNT","8007233133","","","","","","N","","","","","","N","","","","","","","","1","00080806","08"
"2022075441","03","7","791 SELLS STATION RD","","LITTLESTOWN","PA","17340","STONESIFER & SONS SANITATION INC","7173594627","033000","","","","","N","","","","","","","","","00","","","","9","2","02106087","04"
"2022109488","03","3","255 HORSESHOE LN","","NARVON","PA","17555","VALLEY VIEW STRUCTURES","7859453188","080000","","","","","","","","","","","","02","","00","","","","1","2","00132029","05"
"2022055628","99","99","UNK","","UNK","PA","99999","UNK","9999999999","014500","","","","","N","","","","","","","","","00","","","","9","1","","99"
"2022057671","99","99","186 MILLBROOK AVE","","RANDOLPH","NJ","078691405","VINCENT MALANGA","9733031308","999999","","","","","N","","","","","","","02","","00","","","","9","1","","99"
"2022119477","03","3","2395 S MAIN ST","","MANSFIELD","PA","16933","COSTYS USED TRUCK &AUTO PARTS","5706595100","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2022019836","05","4","814 WILSON ST","","GALITZEN","PA","16641","DAVID W NILESKI II TRUCKING","8149314532","080000","","","","","N","","","","","","N","","","","","","","","1","02115270","08"
"2023012521","99","99","107 PITNEY RD","","LANCASTER","PA","17602","WAY SERVICES INC DBA WAY DELIVER","7172990992","","","","","","N","","","","","","","","","00","","","","1","2","02633608","08"
"2022074249","05","98","1344 W HWY 635","","SCIENCE HILL","KY","42553","LEVI JC WESLEY","6068750325","080000","","","","","N","","","","","","","01","","00","","","","9","1","02274268","08"
"2022074249","04","3","901 PETERS RD","","NEW HOLLAND","PA","17557","WELSH MOUNTAIN TRANSPORT","7173546777","040000","","","","","N","","","","","","","01","","00","","","","9","2","02954358","04"
"2022118292","05","1","7135 CENTENNIAL PL","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","8774593604","080000","","","","","N","","","","","","","02","","00","","","","1","1","00511412","08"
"2022072896","03","0","8750 W BRYN MAWR AVE. SUITE 40","","CHICAGO","IL","60631","ROADSAFE TRAFFIC LP","7737243300","026000","","","","","N","","","","","","","","","00","","","","9","1","00717663","98"
"2023003690","02","1","3860 HUMMINGBIRD LANE","","ROANOKE","VA","24018","JOHNSON & JOHNSON LOGISTICS LLC","2764032079","010000","","","","","N","","","","","","","","","00","","","","1","1","03898105","02"
"2023003690","05","1","280 RTE DE FOSSAMBAULT","","ST AUGUSTIN DE DESMA","QC","G3A2P9","TFI TRANSPORT 4","4188705454","080000","","","","","N","","","","","","","","","00","","","","1","2","03322882","08"
"2022083137","99","1","14002 E 21ST STREET,1500","","TULSA","OK","74134","EAN HOLDINGS LLC","9999999999","999999","","","","","N","","","","","","","","","00","","","","9","1","","05"
"2022067687","05","1","600 WEST KENNETH RD","","GLENDALE","CA","91202","PREMIUM TRUCKING","8183046326","080000","","","","","N","","","","","","","01","","00","","","","9","1","01814672","08"
"2022048250","05","98","42143 MASLAND CT","","CHANTILLY","VA","20152","FRONTIER TRUCKLINE LLC","5714382201","080000","","","","","N","","","","","","","02","","00","","","","1","1","03162810","08"
"2022048250","05","98","35 PECK AVE","","NEWARK","NJ","07107","ANSPORT LLC","9734954581","020000","","","","","N","","","","","","","02","","00","","","","1","2","00038111","08"
"2022048250","05","99","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","","99","","00","","","","9","3","","08"
"2022108175","07","1","14709 FORBES CIRLCE","","LOIUSVILLE","KY","40245","GREWAL TRUCKING","5023226705","080000","","","","","N","","","","","","","02","","00","","","","2","1","02054420","08"
"2022054445","04","1","3805 S HARDING ST","","INDIANAPOLIS","IN","46217","PASCHALL TRUCK LINE INC","2709926736","026500","","","","","N","","","","","","","01","","00","","","","1","1","00105235","06"
"2022078912","02","1","128 WATER STREET","","NORTHUMBERLAND","PA","17801","SUNCOM INDUSTRIES","5704738352","026000","","","","","N","","","","","","","99","","00","","","","2","1","02103787","03"
"2022046406","02","8","76 CERAMIC ST.","PO BOX 995","SAINT MARRYS","PA","15857","JOSEPH MUCCIO TRANSPORTATION LLC","8147811202","029800","","","","","N","","","","","","","","","00","","","","9","2","01634332","12"
"2022111997","02","8","P O BOX 100","","DUNCANNON","PA","17020","H E ROHRER INC","7179573811","033000","","","","","N","","","","","","","","A-0097618","00","","","","2","2","00010686","15"
"2022015829","03","7","1944 W 20TH STREET","","ERIE","PA","16502","FINNEY WASTE LLC","8149231360","000066","","","","","N","","","","","","","","","00","","","","9","2","03286947","04"
"2022009382","03","1","615 JB HUNT CORPORATE DR","","LOWELL","AR","72745","J B HUNT TRANSPORT INC","8004524868","080000","","","","","N","","","","","","","","","00","","","","1","1","00080806","00"
"2022009382","02","1","PO BOX 563","","READING","PA","19603","PENSKE TRUCK LEASING CO","8553457268","025999","","","","","N","","","","","","","","","00","","","","9","2","00327574","00"
"2022079570","05","98","3602 W SAN JOSE AVE APT 133","","FRESNO","CA","93711","A AND G TRUCKLINES INC","9999999999","080000","","","","","N","","","","","","","02","","00","","","","1","2","03644448","08"
"2022086193","03","1","1601 BOND ST","STE 206","NAPERVILLE","IL","60563","MUNISA TRANS INC","6303891846","080000","","","","","N","","","","","","","","0","00","","","","9","2","03396106","08"
"2022026283","99","99","UNK","","UNK","PA","99999","ED BOWES EXXON","9999999999","999999","","","","","","","","","","","","","","00","","","","9","2","","99"
"2022018045","02","1","915 MADISON AVE","","NORRISTOWN","PA","19403","SHANNAHAN WATER","2156751829","260000","","","","","N","","","","","","","02","","00","","","","1","1","99999999","02"
"2022019672","05","3","P O  BOX 560","","NEW HARTFORD","NY","13413","S R SLOAN INC","8003667562","080000","","","","","N","","","","","","","","","00","","","","1","2","00404746","08"
"2022004848","99","1","1500 WEST POINTE WAY","","SULLIVAN","IL","61951","MARVIN KELLER","2177289800","080000","","","","","N","","","","","","","99","","00","","","","9","3","00215522","06"
"2022084065","02","8","1030 ANDREW DRIVE","","WEST CHESTER","PA","19380","GEORGE KRAPF JR AND SONS INC.","6105942664","000000","","","","","N","","","","","","","99","","00","","","","2","1","00774388","12"
"2022009249","07","1","6848 MOUNT HERMAN ROAD","","MORRISVILLE","NC","275609260","ESTES EXPRESS LINE","5703435320","080000","3","","","","Y","2","","","","","","","","00","","","","1","1","00121018","06"
"2022064457","05","0","31 W MAIN ST","","LEOLA","PA","17540","STOLTZFOOS GOLF CARTS","7175568627","080000","","","","","N","","","","","","","02","","00","","","","3","1","02439169","06"
"2022045277","04","10","195 KLINE RD","","LEWISBURG","PA","17837","MIKE ROTE","5704906405","073280","","","","","N","","","","","","","01","A-8923413","00","","","","9","1","03429091","04"
"2022093055","03","3","400 MARKLEY ST","","PORT READING","NJ","07064","HO-RO TRUCKING COMPANY INC","7327261166","080000","","","","","N","","","","","","","01","","00","","","","1","2","00024199","08"
"2022073611","05","1","1 FAIRWAY DR","","SELLINGSGROVE","PA","17870","WENDT TRUCKING","9999999999","","","","","","N","","","","","","","01","","00","","","","1","1","03090457","08"
"2022073611","05","1","15938 TURTLE BAY PLACE","","FONTANA","CA","92336","PRO TEC","9999999999","","","","","","N","","","","","","","01","","00","","","","1","2","02596782","08"
"2022064563","99","98","2251 RIMROCK DR","","STROUDSBURG","PA","18360","EF POSSINGER & SONS","5706292774","080000","","","","","N","","","","","","","01","","00","","","","4","2","01315936","09"
"2022058314","99","11","314 WESTWOOD CT","","VERNON HILLS","IL","60061","TRUCK BULLS TRANSPORTATION","7737098666","080000","","","","","N","","","","","","","02","","00","","","","1","1","02918280","08"
"2023017887","03","0","3487 WESTERVILLE RD","","COLUMBUS","OH","43224","IGAL TRUCKING INC","6143966730","080000","","","","","N","","","","","","","02","","00","","","","2","3","00361554","07"
"2022060093","05","3","6801","","GARY","IN","46403","ALL FREIGHT CARRIERS INC","7736003660","080000","","","","","N","","","","","","","02","A-4434290","00","","","","2","2","02405573","08"
"2022094961","99","99","125 DARCY DR","","SAYLORSBURG","PA","18353","MOUNTAIN TOOL & MOLD LLC","5702368808","010000","","","","","N","","","","","","","99","","00","","","","9","3","","99"
"2022121806","99","99","UNK","","UNK","IN","99999","PENSKE","9999999999","","","","","","","","","","","","","","","00","","","","9","2","","99"
"2022101555","03","99","9 LONG FELLOW TERRACE","","MORGANVILLE","NJ","07751","FORWARD DRIVE TRANSPORT INC.","6306940415","080000","","","","","N","","","","","","","","","00","","","","1","2","00066383","04"
"2022100034","04","4","185 DEERFIELD DR","","MARION CENTER","PA","15759","BLACK GOLD TRANSPORT INC","7245415287","073280","","","","","N","","","","","","","02","A-00110325","00","","","","1","1","02118582","04"
"2022025682","05","1","40-3270 SINGLETON AVE","","LONDON","ON","N6L0E5","RANDHAWA TRANSPORTATION INC","3177789643","080000","","","","","N","","","","","","N","","","","","","","","1","03523640","08"
"2022020732","05","1","2327 BLOOMFIELD DR","","KANNAPOLIS","NC","28081","A LIST TRANSPORTATION","8622276078","080000","","","","","N","","","","","","N","","","","","","","","1","03417160","08"
"2022018416","03","4","278 N PIKE RD","","SARVER","PA","16055","BACHMAN TRUCKING","7243531733","000000","","","","","N","","","","","","","","","00","","","","9","2","00901016","04"
"2022051826","04","4","1537","","BECKER","RI","18054","HAMMER DOWN TRUCKING","2159134122","074750","","","","","N","","","","","","","02","","00","","","","1","1","03221920","04"
"2022079638","99","99","UNK","","UNK","NJ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","9","2","","99"
"2022094983","05","1","3507 W US HWY 24 NORTH WING","","REMINGTON","IN","47977","SMITH TRANSPORT INC","8146233933","080000","","","","","N","","","","","","","99","","00","","","","1","1","00246204","08"
"2022094835","05","1","3805 S HARDING ST","","INDIANAPOLIS","IN","46217","PASCHALL TRUCK LINES","8002257120","080000","","","","","N","","","","","","","","","00","","","","1","2","00105234","08"
"2022102822","03","4","925 HUNTINGDON PIKE APT 106","","HUNTINGTON VY","PA","19006","TONS OF JUNK LIMITED LIABILITY C","5094815785","080000","","","","","N","","","","","","","02","","00","","","","1","1","01249622","04"
"2022038557","06","1","5103 SHIMMER BROOK DR","","BAKERSFIELD","CA","93313","DULAT TRANSPORTATION","6613647787","008000","","","","","N","","","","","","","02","","00","","","","1","4","03143992","08"
"2022050809","03","1","10900 BUSTLETON AVE","APT B36","PHILADELPHIA","PA","191163349","SHAKHI GLOBAL INC","6462078526","080000","","","","","N","","","","","","","99","","00","","","","9","2","00342023","04"
"2022066345","03","0","31 CREDIT STONE RD","","BRAMPTON","ON","L6Y3C3","VALUE X TRANSPORT","9054971020","","","","","","N","","","","","","","01","","00","","","","1","1","02381419","08"
"2022061499","03","98","11351 W 183RD ST","","ORLANDO PARK","IL","60467","EVENNON INC","8476212483","","","","","","","","","","","","","","","00","","","","1","2","02818966","07"
"2022070597","04","98","3130 COLUMBUS RD N.E.","","CANTON","OH","44705","SYLVITE WESTERN REGION","3302574397","","","","","","N","","","","","","","","","00","","","","9","2","99999999","08"
"2022011945","02","2","1768 MILEGROUND RD","","MORGANTOWN","WV","26505","BRUCETON PETROLEUM CO INC","3017468121","033000","","","","","","","","","","","","","CM55109","00","","","","4","1","","08"
"2022060416","05","1","2936 BARBERINI DR","","GRAND PRAIRIE","TX","75052","INCAS LOGISTICS","7327916012","080000","","","","","N","","","","","","","02","","00","","","","1","1","03594514","09"
"2022087408","02","3","10 UNION STREET","","COATESVILLE","PA","19320","A&R TOWING","6103808770","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2022094479","02","2","N 1081 TOWER VIEW DRIVE","","GREENVILLE","WI","54942","FERRELL GAS","8006278200","038000","3","","","","Y","1","","","","","","01","","00","","","","2","2","00089243","09"
"2022103322","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","9","1","","10"
"2022024933","02","8","1030 ANDREW DRIVE","","WEST CHESTER","PA","19380","KRAPFS","4846430759","999999","","","","","N","","","","","","","","","00","","","","4","2","00000009","12"
"2022053413","02","0","561 CLIFTON RD.","","BETHEL PARK","PA","15102","TERRSURB","4123415652","006800","","","","","N","","","","","","","01","","00","","","","1","4","00999999","05"
"2022093992","99","2","116 S MAIN ST R","","MOUNTAIN TOP","PA","18707","BUTTON OIL COMPANY OIL","5707519590","080000","","","","","N","","","","","","","","","00","","","","9","1","01996445","08"
"2022018873","05","3","2171 DOE RUN DRIVE","","ARNOLD","MO","63010","BRAINA TRANS LLC","3142296960","080000","","","","","N","","","","","","","","","00","","","","9","1","02906250","08"
"2022018873","05","1","2100 W 21ST STREET","","BROADVIEW","IL","60155","REAL TRUCKING INC","7089837325","080000","","","","","N","","","","","","","","","00","","","","9","2","01637762","08"
"2022010594","05","2","2001 HARRISBURG PIKE PO BOX 10","","NEW KINGSTOWN","PA","17072","ABF FREIGHT SYSTEM INC","7173853065","080000","","","","","N","","","","","","","","","00","","","","9","2","00082866","08"
"2022015691","04","4","7340 MONTOUR ST","","PHILADELPHIA","PA","19111","LAWNDALE CONTRACTORS","2157308803","073280","","","","","N","","","","","","N","","","","","","","","2","03115352","04"
"2022015691","04","3","900 BENNICOFF RD","","KUTZTOWN","PA","19530","FERRIS COMPANY LLC.","6105045011","017000","","","","","N","","","","","","N","","","","","","","","3","02956862","02"
"2022076923","04","4","1457 HUNTINGDON RD","","ABINGTON","PA","19001","FALBO PAVING AND CONCRETE INC","2158876162","008000","","","","","N","","","","","","","","","00","","","","2","2","01236543","04"
"2022086298","99","1","14949 ST","","ALEXANDRIA","IN","46001-0000","R&L TRANSFER INC.","2672211880","","","","","","N","","","","","","","","","00","","","","9","3","00172598","06"
"2022124806","05","0","5144 SNYDERTOWN RD","","PAXINOS","PA","17860","NORTHUMBERLAND SERVICES LLC","5704923250","080000","","","","","N","","","","","","","02","","00","","","","9","1","02132831","08"
"2022061813","","4","1741 ROBERTS VALLEY RD","","HARRISBURG","PA","17110","MUSSIE TRUCKING","7176485292","","","","","","N","","","","","","","01","","00","","","","9","1","01606541","04"
"2022117328","02","8","316 E CHERRY ST., PO BOX211","","CLEARFIELD","PA","16830","FULLINGTON SCHOOL BUS LLC","8143498391","999999","","","","","N","","","","","","","99","A-00009329","00","","","","4","2","02268876","12"
"2022102535","05","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS","6152599920","080000","","","","","N","","","","","","","01","","00","","","","1","1","00511412","08"
"2022032014","03","4","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","7177723838","058400","","","","","N","","","","","","","","","00","","","","2","2","","04"
"2022036969","05","1","6500 W INDUSTRIAL HWY","","GARY","IN","46406","SWIFT TRANSPORTATION","2198066300","080000","","","","","N","","","","","","","","","00","","","","9","1","00054283","08"
"2022058508","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","","","99","","00","","","","9","1","","99"
"2022005569","02","2","382 STEINER BRIDGE ROAD","","POERTERSVILLE","PA","16051","MCCLYMONDS SUPPLY AND TRANSFER","7243688040","080000","","","","","N","","","","","","","01","A105846","00","","","","1","2","00269478","08"
"2022059820","03","3","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE TRUCK LEASING CO","6107756000","080000","","","","","N","","","","","","","01","","00","","","","9","1","01235798","04"
"2022120435","05","1","30012 TRUMAN WAY","","WIVKLIFFE","OH","44092","GRACE WAY TRUCKING INC","4408362775","060000","","","","","N","","","","","","","01","","00","","","","1","1","00366261","08"
"2022105097","03","1","1000 FED EX DRIVE","","MOON TOWNSHIP","PA","15108","FED EX","4122691000","080000","","","","","N","","","","","","","99","","00","","","","1","1","00265752","04"
"2022091737","04","3","1790 ROUTE 588","","FOMBELL","PA","16123","LAURIE TRANSIT LLC","7244526260","","","","","","N","","","","","","","99","","00","","","","4","2","00121658","04"
"2022086380","02","8","100 COMMERCE DR","","QUAKERTOWN","PA","18951","QUAKERTOWN COMMUNITY SCHOOL","2155292000","","","","","","N","","","","","","","01","","00","","","","4","2","00952921","12"
"2023000676","05","1","1110 S MARKET ST","","ELIZABETHTOWN","PA","17022","LH TRANSPORT LLC","7173671545","080000","","","","","N","","","","","","","","","00","","","","9","1","00027914","04"
"2022049567","02","8","2590 HALFMOON VALLEY ROAD","","PORT MATILDA","PA","16870","BROWNS BUSING","8146928602","","","","","","N","","","","","","","","","00","","","","2","2","","12"
